ementa_id,sequencial_candidato
2015-11-10#REQUERIMENTO#1643#APROVADO,150000011779
2015-11-10#REQUERIMENTO#1638#APROVADO,150000011779
2015-11-05#PROJETO DE LEI ORDINÁRIA#426#APROVADO,150000011779
2015-10-29#REQUERIMENTO#1538#APROVADO,150000011779
2015-10-27#PROJETO DE LEI ORDINÁRIA#411#APROVADO,150000011779
2015-10-27#PROJETO DE LEI ORDINÁRIA#409#APROVADO,150000011779
2015-10-26#REQUERIMENTO#1546#APROVADO,150000011779
2015-10-26#REQUERIMENTO#1545#APROVADO,150000011779
2015-10-26#REQUERIMENTO#1539#APROVADO,150000011779
2015-10-26#REQUERIMENTO#1536#APROVADO,150000011779
2015-10-26#REQUERIMENTO#1537#APROVADO,150000011779
2015-10-26#REQUERIMENTO#1558#APROVADO,150000011779
2015-10-26#REQUERIMENTO#1557#APROVADO,150000011779
2015-10-22#REQUERIMENTO#1525#APROVADO,150000011779
2015-10-22#REQUERIMENTO#1524#APROVADO,150000011779
2015-10-16#REQUERIMENTO#1526#EM TRAMITAÇÃO,150000011779
2015-10-14#REQUERIMENTO#1509#APROVADO,150000011779
2015-10-13#REQUERIMENTO#1495#APROVADO,150000011779
2015-10-13#REQUERIMENTO#1488#APROVADO,150000011779
2015-10-08#REQUERIMENTO#1467#APROVADO,150000011779
2015-10-08#REQUERIMENTO#1474#APROVADO,150000011779
2015-10-08#REQUERIMENTO#1473#APROVADO,150000011779
2015-10-08#REQUERIMENTO#1472#APROVADO,150000011779
2015-10-08#REQUERIMENTO#1471#APROVADO,150000011779
2015-10-08#REQUERIMENTO#1469#APROVADO,150000011779
2015-10-08#REQUERIMENTO#1468#APROVADO,150000011779
2015-10-06#REQUERIMENTO#1417#APROVADO,150000011779
2015-10-06#REQUERIMENTO#1441#APROVADO,150000011779
2015-10-05#REQUERIMENTO#1437#APROVADO,150000011779
2015-10-05#PROJETO DE LEI ORDINÁRIA#368#APROVADO,150000011779
2015-10-02#PROJETO DE RESOLUÇÃO#35#EM TRAMITAÇÃO,150000011779
2015-10-02#PROJETO DE RESOLUÇÃO#34#EM TRAMITAÇÃO,150000011779
2015-10-01#REQUERIMENTO#1415#APROVADO,150000011779
2015-09-24#REQUERIMENTO#1414#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1356#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1390#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1389#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1388#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1387#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1386#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1385#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1384#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1355#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1350#APROVADO,150000011779
2015-09-22#REQUERIMENTO#1383#APROVADO,150000011779
2015-09-17#PROJETO DE LEI ORDINÁRIA#356#APROVADO,150000011779
2015-09-15#PROJETO DE LEI ORDINÁRIA#347#APROVADO,150000011779
2015-09-08#REQUERIMENTO#1282#APROVADO,150000011779
2015-09-08#REQUERIMENTO#1326#APROVADO,150000011779
2015-09-08#REQUERIMENTO#1325#APROVADO,150000011779
2015-09-08#REQUERIMENTO#1324#APROVADO,150000011779
2015-09-08#REQUERIMENTO#1323#APROVADO,150000011779
2015-09-04#PROJETO DE RESOLUÇÃO#30#APROVADO,150000011779
2015-08-20#REQUERIMENTO#1227#APROVADO,150000011779
2015-08-20#REQUERIMENTO#1242#APROVADO,150000011779
2015-08-20#REQUERIMENTO#1258#APROVADO,150000011779
2015-08-19#REQUERIMENTO#1225#APROVADO,150000011779
2015-08-19#REQUERIMENTO#1226#APROVADO,150000011779
2015-08-19#REQUERIMENTO#1224#APROVADO,150000011779
2015-08-19#PROJETO DE LEI ORDINÁRIA#327#APROVADO,150000011779
2015-08-18#REQUERIMENTO#1185#APROVADO,150000011779
2015-08-12#REQUERIMENTO#1104#APROVADO,150000011779
2015-08-12#REQUERIMENTO#1126#APROVADO,150000011779
2015-08-12#REQUERIMENTO#1125#APROVADO,150000011779
2015-08-11#PROJETO DE LEI ORDINÁRIA#301#APROVADO,150000011779
2015-08-11#PROJETO DE LEI ORDINÁRIA#302#APROVADO,150000011779
2015-08-11#PROJETO DE LEI ORDINÁRIA#300#APROVADO,150000011779
2015-08-04#REQUERIMENTO#1127#APROVADO,150000011779
2015-07-29#REQUERIMENTO#1096#APROVADO,150000011779
2015-07-29#REQUERIMENTO#1095#APROVADO,150000011779
2015-07-28#REQUERIMENTO#1035#APROVADO,150000011779
2015-07-28#REQUERIMENTO#1036#APROVADO,150000011779
2015-07-28#REQUERIMENTO#1037#APROVADO,150000011779
2015-07-28#REQUERIMENTO#1033#APROVADO,150000011779
2015-07-28#REQUERIMENTO#1034#APROVADO,150000011779
2015-07-23#REQUERIMENTO#1057#APROVADO,150000011779
2015-07-23#REQUERIMENTO#1038#APROVADO,150000011779
2015-07-23#REQUERIMENTO#1056#APROVADO,150000011779
2015-07-22#PROJETO DE RESOLUÇÃO#19#APROVADO,150000011779
2015-07-22#PROJETO DE LEI ORDINÁRIA#225#APROVADO,150000011779
2015-07-22#PROJETO DE LEI ORDINÁRIA#174#APROVADO,150000011779
2015-07-22#PROJETO DE LEI ORDINÁRIA#172#APROVADO,150000011779
2015-07-16#REQUERIMENTO#1001#APROVADO,150000011779
2015-07-15#REQUERIMENTO#831#APROVADO,150000011779
2015-07-15#REQUERIMENTO#716#APROVADO,150000011779
2015-07-15#REQUERIMENTO#713#APROVADO,150000011779
2015-07-15#REQUERIMENTO#664#APROVADO,150000011779
2015-07-15#REQUERIMENTO#735#APROVADO,150000011779
2015-07-15#REQUERIMENTO#662#APROVADO,150000011779
2015-07-15#REQUERIMENTO#658#APROVADO,150000011779
2015-07-15#REQUERIMENTO#738#APROVADO,150000011779
2015-07-15#REQUERIMENTO#744#APROVADO,150000011779
2015-07-15#REQUERIMENTO#656#APROVADO,150000011779
2015-07-15#REQUERIMENTO#654#APROVADO,150000011779
2015-07-15#REQUERIMENTO#652#APROVADO,150000011779
2015-07-15#REQUERIMENTO#927#APROVADO,150000011779
2015-07-15#REQUERIMENTO#650#APROVADO,150000011779
2015-07-15#REQUERIMENTO#929#APROVADO,150000011779
2015-07-15#REQUERIMENTO#996#APROVADO,150000011779
2015-07-15#REQUERIMENTO#834#APROVADO,150000011779
2015-07-15#REQUERIMENTO#832#APROVADO,150000011779
2015-07-15#REQUERIMENTO#717#APROVADO,150000011779
2015-07-15#REQUERIMENTO#830#APROVADO,150000011779
2015-07-15#REQUERIMENTO#928#APROVADO,150000011779
2015-07-15#PEDIDO DE INFORMAÇÃO#15#APROVADO,150000011779
2015-07-15#REQUERIMENTO#932#APROVADO,150000011779
2015-07-15#REQUERIMENTO#837#APROVADO,150000011779
2015-07-15#REQUERIMENTO#836#APROVADO,150000011779
2015-07-15#REQUERIMENTO#835#APROVADO,150000011779
2015-07-14#REQUERIMENTO#930#APROVADO,150000011779
2015-07-14#REQUERIMENTO#931#APROVADO,150000011779
2015-07-14#REQUERIMENTO#926#APROVADO,150000011779
2015-07-14#REQUERIMENTO#933#APROVADO,150000011779
2015-07-09#REQUERIMENTO#808#APROVADO,150000011779
2015-07-08#REQUERIMENTO#774#APROVADO,150000011779
2015-07-08#REQUERIMENTO#793#APROVADO,150000011779
2015-07-08#REQUERIMENTO#833#APROVADO,150000011779
2015-07-08#REQUERIMENTO#792#APROVADO,150000011779
2015-07-08#REQUERIMENTO#791#APROVADO,150000011779
2015-07-08#REQUERIMENTO#790#APROVADO,150000011779
2015-07-08#REQUERIMENTO#789#APROVADO,150000011779
2015-07-08#REQUERIMENTO#838#APROVADO,150000011779
2015-07-08#REQUERIMENTO#839#APROVADO,150000011779
2015-07-08#REQUERIMENTO#840#APROVADO,150000011779
2015-07-08#REQUERIMENTO#841#APROVADO,150000011779
2015-07-08#REQUERIMENTO#842#APROVADO,150000011779
2015-07-08#REQUERIMENTO#843#APROVADO,150000011779
2015-07-08#REQUERIMENTO#844#APROVADO,150000011779
2015-07-08#REQUERIMENTO#845#APROVADO,150000011779
2015-07-08#REQUERIMENTO#846#APROVADO,150000011779
2015-07-08#REQUERIMENTO#847#APROVADO,150000011779
2015-07-08#REQUERIMENTO#848#APROVADO,150000011779
2015-07-08#REQUERIMENTO#788#APROVADO,150000011779
2015-07-08#REQUERIMENTO#779#APROVADO,150000011779
2015-07-08#REQUERIMENTO#777#APROVADO,150000011779
2015-07-08#REQUERIMENTO#776#APROVADO,150000011779
2015-07-08#REQUERIMENTO#775#APROVADO,150000011779
2015-07-08#REQUERIMENTO#829#APROVADO,150000011779
2015-06-09#PROJETO DE LEI ORDINÁRIA#173#APROVADO,150000011779
2015-05-26#REQUERIMENTO#343#APROVADO,150000011779
2015-05-26#REQUERIMENTO#748#APROVADO,150000011779
2015-05-26#REQUERIMENTO#569#APROVADO,150000011779
2015-05-26#REQUERIMENTO#749#APROVADO,150000011779
2015-05-26#REQUERIMENTO#747#APROVADO,150000011779
2015-05-26#REQUERIMENTO#746#APROVADO,150000011779
2015-05-26#REQUERIMENTO#737#APROVADO,150000011779
2015-05-26#REQUERIMENTO#736#APROVADO,150000011779
2015-05-26#REQUERIMENTO#734#APROVADO,150000011779
2015-05-26#REQUERIMENTO#733#APROVADO,150000011779
2015-05-26#REQUERIMENTO#732#APROVADO,150000011779
2015-05-26#REQUERIMENTO#731#APROVADO,150000011779
2015-05-26#REQUERIMENTO#730#APROVADO,150000011779
2015-05-26#REQUERIMENTO#342#APROVADO,150000011779
2015-05-20#REQUERIMENTO#712#APROVADO,150000011779
2015-05-20#REQUERIMENTO#711#APROVADO,150000011779
2015-05-20#REQUERIMENTO#710#APROVADO,150000011779
2015-05-20#REQUERIMENTO#663#APROVADO,150000011779
2015-05-20#REQUERIMENTO#661#APROVADO,150000011779
2015-05-20#REQUERIMENTO#715#APROVADO,150000011779
2015-05-20#REQUERIMENTO#714#APROVADO,150000011779
2015-05-20#REQUERIMENTO#659#APROVADO,150000011779
2015-05-20#REQUERIMENTO#657#APROVADO,150000011779
2015-05-20#REQUERIMENTO#655#APROVADO,150000011779
2015-05-20#REQUERIMENTO#653#APROVADO,150000011779
2015-05-20#REQUERIMENTO#651#APROVADO,150000011779
2015-05-14#REQUERIMENTO#689#APROVADO,150000011779
2015-05-12#PROJETO DE RESOLUÇÃO#16#EM TRAMITAÇÃO,150000011779
2015-05-06#REQUERIMENTO#611#APROVADO,150000011779
2015-05-06#REQUERIMENTO#604#APROVADO,150000011779
2015-05-06#REQUERIMENTO#603#APROVADO,150000011779
2015-05-06#REQUERIMENTO#602#APROVADO,150000011779
2015-05-06#REQUERIMENTO#571#APROVADO,150000011779
2015-05-06#REQUERIMENTO#570#APROVADO,150000011779
2015-05-06#REQUERIMENTO#612#APROVADO,150000011779
2015-05-06#REQUERIMENTO#613#APROVADO,150000011779
2015-05-06#REQUERIMENTO#568#APROVADO,150000011779
2015-05-06#REQUERIMENTO#567#APROVADO,150000011779
2015-04-29#REQUERIMENTO#551#APROVADO,150000011779
2015-04-29#REQUERIMENTO#550#APROVADO,150000011779
2015-04-29#REQUERIMENTO#549#APROVADO,150000011779
2015-04-29#REQUERIMENTO#548#APROVADO,150000011779
2015-04-29#REQUERIMENTO#547#APROVADO,150000011779
2015-04-29#REQUERIMENTO#546#APROVADO,150000011779
2015-04-29#PROJETO DE LEI ORDINÁRIA#145#APROVADO,150000011779
2015-04-29#PROJETO DE LEI ORDINÁRIA#104#APROVADO,150000011779
2015-04-15#REQUERIMENTO#370#APROVADO,150000011779
2015-04-15#REQUERIMENTO#265#APROVADO,150000011779
2015-04-15#REQUERIMENTO#131#APROVADO,150000011779
2015-04-15#REQUERIMENTO#254#APROVADO,150000011779
2015-04-15#REQUERIMENTO#340#APROVADO,150000011779
2015-04-15#REQUERIMENTO#264#APROVADO,150000011779
2015-04-15#REQUERIMENTO#487#APROVADO,150000011779
2015-04-15#REQUERIMENTO#486#APROVADO,150000011779
2015-04-15#REQUERIMENTO#485#APROVADO,150000011779
2015-04-15#REQUERIMENTO#484#APROVADO,150000011779
2015-04-15#PROJETO DE RESOLUÇÃO#11#EM TRAMITAÇÃO,150000011779
2015-04-15#REQUERIMENTO#482#APROVADO,150000011779
2015-04-15#REQUERIMENTO#169#APROVADO,150000011779
2015-04-15#REQUERIMENTO#463#APROVADO,150000011779
2015-04-15#REQUERIMENTO#462#APROVADO,150000011779
2015-04-15#REQUERIMENTO#461#APROVADO,150000011779
2015-04-15#REQUERIMENTO#460#APROVADO,150000011779
2015-04-15#REQUERIMENTO#459#APROVADO,150000011779
2015-04-15#REQUERIMENTO#453#APROVADO,150000011779
2015-04-15#REQUERIMENTO#170#APROVADO,150000011779
2015-04-15#REQUERIMENTO#428#APROVADO,150000011779
2015-04-15#REQUERIMENTO#426#APROVADO,150000011779
2015-04-15#REQUERIMENTO#222#APROVADO,150000011779
2015-04-15#REQUERIMENTO#252#APROVADO,150000011779
2015-04-15#REQUERIMENTO#253#APROVADO,150000011779
2015-03-31#PROJETO DE LEI ORDINÁRIA#140#APROVADO,150000011779
2015-03-31#PROJETO DE LEI ORDINÁRIA#139#APROVADO,150000011779
2015-03-25#REQUERIMENTO#296#APROVADO,150000011779
2015-03-25#REQUERIMENTO#295#APROVADO,150000011779
2015-03-25#REQUERIMENTO#299#APROVADO,150000011779
2015-03-24#REQUERIMENTO#341#APROVADO,150000011779
2015-03-24#REQUERIMENTO#294#APROVADO,150000011779
2015-03-24#REQUERIMENTO#297#APROVADO,150000011779
2015-03-17#REQUERIMENTO#221#APROVADO,150000011779
2015-03-17#REQUERIMENTO#219#APROVADO,150000011779
2015-03-17#REQUERIMENTO#218#APROVADO,150000011779
2015-03-11#REQUERIMENTO#197#APROVADO,150000011779
2015-03-05#REQUERIMENTO#130#APROVADO,150000011779
2015-03-05#REQUERIMENTO#147#APROVADO,150000011779
2015-03-05#REQUERIMENTO#146#APROVADO,150000011779
2015-03-05#REQUERIMENTO#145#APROVADO,150000011779
2015-03-05#REQUERIMENTO#144#APROVADO,150000011779
2015-03-05#REQUERIMENTO#143#APROVADO,150000011779
2015-03-05#REQUERIMENTO#142#APROVADO,150000011779
2015-03-05#REQUERIMENTO#140#APROVADO,150000011779
2015-03-05#REQUERIMENTO#139#APROVADO,150000011779
2015-03-05#REQUERIMENTO#138#APROVADO,150000011779
2015-03-05#REQUERIMENTO#137#APROVADO,150000011779
2015-03-05#REQUERIMENTO#136#APROVADO,150000011779
2015-03-05#REQUERIMENTO#135#APROVADO,150000011779
2015-03-05#REQUERIMENTO#134#APROVADO,150000011779
2015-03-05#REQUERIMENTO#133#APROVADO,150000011779
2015-03-05#REQUERIMENTO#132#APROVADO,150000011779
2015-03-05#REQUERIMENTO#129#APROVADO,150000011779
2015-11-09#PROJETO DE LEI ORDINÁRIA#61#APROVADO,150000011430
2015-03-12#REQUERIMENTO#2396#APROVADO,150000002695
2015-03-05#REQUERIMENTO#2265#APROVADO,150000002695
2015-03-05#REQUERIMENTO#2266#APROVADO,150000002695
2015-03-05#REQUERIMENTO#2334#APROVADO,150000002695
2015-03-05#REQUERIMENTO#2337#APROVADO,150000002695
2015-03-05#REQUERIMENTO#2338#APROVADO,150000002695
2015-03-05#REQUERIMENTO#2339#APROVADO,150000002695
2015-03-05#REQUERIMENTO#2335#APROVADO,150000002695
2015-11-30#REQUERIMENTO#1785#APROVADO,150000013214
2015-11-30#REQUERIMENTO#1783#APROVADO,150000013214
2015-11-30#REQUERIMENTO#1784#APROVADO,150000013214
2015-11-26#REQUERIMENTO#1773#APROVADO,150000013214
2015-11-26#REQUERIMENTO#1782#APROVADO,150000013214
2015-11-26#REQUERIMENTO#1775#APROVADO,150000013214
2015-11-19#REQUERIMENTO#1742#APROVADO,150000013214
2015-11-19#REQUERIMENTO#1743#APROVADO,150000013214
2015-11-18#REQUERIMENTO#1731#APROVADO,150000013214
2015-11-17#REQUERIMENTO#1715#APROVADO,150000013214
2015-11-13#REQUERIMENTO#1692#APROVADO,150000013214
2015-11-12#REQUERIMENTO#1648#APROVADO,150000013214
2015-11-12#REQUERIMENTO#1658#APROVADO,150000013214
2015-11-11#PROJETO DE LEI ORDINÁRIA#433#APROVADO,150000013214
2015-11-11#PROJETO DE LEI ORDINÁRIA#432#APROVADO,150000013214
2015-11-05#PROJETO DE LEI ORDINÁRIA#425#APROVADO,150000013214
2015-11-05#REQUERIMENTO#1631#APROVADO,150000013214
2015-10-29#REQUERIMENTO#1590#APROVADO,150000013214
2015-10-29#REQUERIMENTO#1589#APROVADO,150000013214
2015-10-28#REQUERIMENTO#1588#APROVADO,150000013214
2015-10-28#REQUERIMENTO#1585#APROVADO,150000013214
2015-10-28#REQUERIMENTO#1586#APROVADO,150000013214
2015-10-22#PROJETO DE LEI ORDINÁRIA#399#APROVADO,150000013214
2015-10-07#PROJETO DE LEI ORDINÁRIA#370#APROVADO,150000013214
2015-09-22#REQUERIMENTO#1393#APROVADO,150000013214
2015-09-22#REQUERIMENTO#1354#APROVADO,150000013214
2015-09-22#REQUERIMENTO#1397#APROVADO,150000013214
2015-09-14#PROJETO DE LEI ORDINÁRIA#346#APROVADO,150000013214
2015-09-08#REQUERIMENTO#1277#APROVADO,150000013214
2015-09-08#REQUERIMENTO#1322#APROVADO,150000013214
2015-09-08#REQUERIMENTO#1316#APROVADO,150000013214
2015-09-08#REQUERIMENTO#1315#APROVADO,150000013214
2015-09-08#REQUERIMENTO#1308#APROVADO,150000013214
2015-08-20#REQUERIMENTO#1246#APROVADO,150000013214
2015-08-20#REQUERIMENTO#1245#APROVADO,150000013214
2015-08-13#PROJETO DE LEI ORDINÁRIA#311#APROVADO,150000013214
2015-07-30#PROJETO DE LEI ORDINÁRIA#245#APROVADO,150000013214
2015-07-30#PROJETO DE LEI ORDINÁRIA#277#APROVADO,150000013214
2015-07-28#REQUERIMENTO#977#APROVADO,150000013214
2015-07-28#REQUERIMENTO#974#APROVADO,150000013214
2015-07-28#REQUERIMENTO#973#APROVADO,150000013214
2015-07-28#REQUERIMENTO#972#APROVADO,150000013214
2015-07-28#REQUERIMENTO#984#APROVADO,150000013214
2015-07-28#REQUERIMENTO#971#APROVADO,150000013214
2015-07-28#REQUERIMENTO#970#APROVADO,150000013214
2015-07-28#REQUERIMENTO#975#APROVADO,150000013214
2015-07-23#REQUERIMENTO#1042#APROVADO,150000013214
2015-07-23#REQUERIMENTO#998#APROVADO,150000013214
2015-07-23#REQUERIMENTO#999#APROVADO,150000013214
2015-07-23#REQUERIMENTO#1000#APROVADO,150000013214
2015-07-23#REQUERIMENTO#1015#APROVADO,150000013214
2015-07-23#REQUERIMENTO#1031#APROVADO,150000013214
2015-07-23#REQUERIMENTO#1043#APROVADO,150000013214
2015-07-16#PROJETO DE LEI ORDINÁRIA#246#APROVADO,150000013214
2015-07-15#REQUERIMENTO#983#APROVADO,150000013214
2015-07-15#REQUERIMENTO#980#APROVADO,150000013214
2015-07-15#REQUERIMENTO#979#APROVADO,150000013214
2015-07-15#REQUERIMENTO#978#APROVADO,150000013214
2015-07-15#REQUERIMENTO#976#APROVADO,150000013214
2015-07-15#REQUERIMENTO#969#APROVADO,150000013214
2015-07-15#REQUERIMENTO#968#APROVADO,150000013214
2015-07-15#REQUERIMENTO#967#APROVADO,150000013214
2015-07-15#REQUERIMENTO#985#APROVADO,150000013214
2015-07-15#REQUERIMENTO#982#APROVADO,150000013214
2015-07-15#REQUERIMENTO#981#APROVADO,150000013214
2015-07-14#REQUERIMENTO#174#APROVADO,150000013214
2015-07-14#REQUERIMENTO#172#APROVADO,150000013214
2015-07-14#REQUERIMENTO#217#APROVADO,150000013214
2015-07-14#REQUERIMENTO#163#APROVADO,150000013214
2015-07-14#REQUERIMENTO#189#APROVADO,150000013214
2015-07-14#REQUERIMENTO#966#APROVADO,150000013214
2015-07-14#REQUERIMENTO#14#APROVADO,150000013214
2015-07-14#REQUERIMENTO#178#APROVADO,150000013214
2015-03-25#REQUERIMENTO#215#APROVADO,150000013214
2015-03-25#REQUERIMENTO#241#APROVADO,150000013214
2015-03-25#REQUERIMENTO#240#APROVADO,150000013214
2015-03-25#REQUERIMENTO#216#APROVADO,150000013214
2015-03-25#REQUERIMENTO#214#APROVADO,150000013214
2015-03-11#PROJETO DE LEI ORDINÁRIA#55#APROVADO,150000013214
2015-03-05#REQUERIMENTO#167#APROVADO,150000013214
2015-03-05#REQUERIMENTO#166#APROVADO,150000013214
2015-03-05#REQUERIMENTO#165#APROVADO,150000013214
2015-03-05#REQUERIMENTO#164#APROVADO,150000013214
2015-03-05#REQUERIMENTO#1922#APROVADO,150000013214
2015-03-05#REQUERIMENTO#2091#APROVADO,150000013214
2015-03-05#REQUERIMENTO#171#APROVADO,150000013214
2015-03-05#REQUERIMENTO#173#APROVADO,150000013214
2015-02-26#REQUERIMENTO#3#APROVADO,150000013214
2015-07-22#PROJETO DE LEI ORDINÁRIA#111#APROVADO,150000008260
2015-04-29#PROJETO DE RESOLUÇÃO#6#APROVADO,150000008260
2015-04-15#REQUERIMENTO#372#APROVADO,150000008260
2015-04-15#REQUERIMENTO#383#APROVADO,150000008260
2015-04-15#REQUERIMENTO#88#APROVADO,150000008260
2015-04-15#REQUERIMENTO#99#APROVADO,150000008260
2015-04-15#REQUERIMENTO#89#APROVADO,150000008260
2015-04-15#REQUERIMENTO#90#APROVADO,150000008260
2015-04-15#REQUERIMENTO#98#APROVADO,150000008260
2015-03-25#PROJETO DE LEI ORDINÁRIA#113#EM TRAMITAÇÃO,150000008260
2015-03-25#REQUERIMENTO#267#APROVADO,150000008260
2015-03-25#REQUERIMENTO#266#APROVADO,150000008260
2015-03-11#PROJETO DE RESOLUÇÃO#1#APROVADO,150000008260
2015-02-26#REQUERIMENTO#91#APROVADO,150000008260
2015-02-26#REQUERIMENTO#92#APROVADO,150000008260
2015-02-26#REQUERIMENTO#87#APROVADO,150000008260
2015-12-16#REQUERIMENTO#1848#EM TRAMITAÇÃO,150000009212
2015-12-16#REQUERIMENTO#1847#EM TRAMITAÇÃO,150000009212
2015-12-16#REQUERIMENTO#1843#EM TRAMITAÇÃO,150000009212
2015-12-02#REQUERIMENTO#1797#APROVADO,150000009212
2015-12-02#REQUERIMENTO#1796#APROVADO,150000009212
2015-12-01#REQUERIMENTO#1792#APROVADO,150000009212
2015-11-26#REQUERIMENTO#1768#APROVADO,150000009212
2015-11-26#REQUERIMENTO#1766#APROVADO,150000009212
2015-11-26#REQUERIMENTO#1765#APROVADO,150000009212
2015-11-26#REQUERIMENTO#1767#APROVADO,150000009212
2015-11-23#REQUERIMENTO#1749#APROVADO,150000009212
2015-11-19#REQUERIMENTO#1745#APROVADO,150000009212
2015-11-18#REQUERIMENTO#1729#APROVADO,150000009212
2015-11-18#REQUERIMENTO#1727#APROVADO,150000009212
2015-11-17#REQUERIMENTO#1707#APROVADO,150000009212
2015-11-17#REQUERIMENTO#1706#APROVADO,150000009212
2015-11-17#REQUERIMENTO#1708#APROVADO,150000009212
2015-11-13#REQUERIMENTO#1573#APROVADO,150000009212
2015-11-13#REQUERIMENTO#1693#APROVADO,150000009212
2015-11-10#REQUERIMENTO#1645#APROVADO,150000009212
2015-11-10#REQUERIMENTO#1644#APROVADO,150000009212
2015-11-10#REQUERIMENTO#1640#APROVADO,150000009212
2015-11-10#REQUERIMENTO#1639#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1611#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1610#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1623#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1629#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1622#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1621#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1620#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1619#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1618#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1617#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1616#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1615#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1614#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1613#APROVADO,150000009212
2015-11-05#REQUERIMENTO#1612#APROVADO,150000009212
2015-11-03#REQUERIMENTO#1607#APROVADO,150000009212
2015-11-03#REQUERIMENTO#1604#APROVADO,150000009212
2015-11-03#REQUERIMENTO#1605#APROVADO,150000009212
2015-11-03#REQUERIMENTO#1608#APROVADO,150000009212
2015-11-03#REQUERIMENTO#1606#APROVADO,150000009212
2015-10-28#REQUERIMENTO#1574#APROVADO,150000009212
2015-10-28#REQUERIMENTO#1584#APROVADO,150000011786
2015-10-28#REQUERIMENTO#1584#APROVADO,150000009212
2015-10-28#REQUERIMENTO#1572#APROVADO,150000009212
2015-10-27#REQUERIMENTO#1559#APROVADO,150000009212
2015-10-26#REQUERIMENTO#1544#APROVADO,150000009212
2015-10-26#REQUERIMENTO#1543#APROVADO,150000009212
2015-10-22#REQUERIMENTO#1527#APROVADO,150000009212
2015-10-22#PROJETO DE LEI ORDINÁRIA#403#APROVADO,150000009212
2015-10-22#REQUERIMENTO#1535#APROVADO,150000009212
2015-10-22#REQUERIMENTO#1534#APROVADO,150000009212
2015-10-22#REQUERIMENTO#1533#APROVADO,150000009212
2015-10-22#REQUERIMENTO#1532#APROVADO,150000009212
2015-10-22#REQUERIMENTO#1531#APROVADO,150000009212
2015-10-22#REQUERIMENTO#1530#APROVADO,150000009212
2015-10-22#REQUERIMENTO#1529#APROVADO,150000009212
2015-10-22#REQUERIMENTO#1528#APROVADO,150000009212
2015-10-15#REQUERIMENTO#1519#APROVADO,150000009212
2015-10-14#REQUERIMENTO#1513#APROVADO,150000009212
2015-10-13#REQUERIMENTO#1487#APROVADO,150000009212
2015-10-08#REQUERIMENTO#1470#APROVADO,150000009212
2015-10-07#REQUERIMENTO#1455#APROVADO,150000009212
2015-10-07#PROJETO DE RESOLUÇÃO#36#APROVADO,150000009212
2015-10-06#REQUERIMENTO#1438#APROVADO,150000009212
2015-10-06#REQUERIMENTO#1442#APROVADO,150000009212
2015-10-06#REQUERIMENTO#1439#APROVADO,150000009212
2015-10-05#REQUERIMENTO#1436#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1412#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1434#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1433#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1432#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1431#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1430#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1429#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1428#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1427#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1426#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1425#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1419#APROVADO,150000009212
2015-10-01#REQUERIMENTO#1413#APROVADO,150000009212
2015-09-22#REQUERIMENTO#1346#APROVADO,150000009212
2015-09-22#REQUERIMENTO#1392#APROVADO,150000009212
2015-09-22#REQUERIMENTO#1391#APROVADO,150000009212
2015-09-22#REQUERIMENTO#1376#APROVADO,150000009212
2015-09-22#REQUERIMENTO#1375#APROVADO,150000009212
2015-09-22#REQUERIMENTO#1353#APROVADO,150000009212
2015-09-22#REQUERIMENTO#1352#APROVADO,150000009212
2015-09-22#REQUERIMENTO#1351#APROVADO,150000009212
